DateTime,Outdoor,Electricity,DistrictCooling,DistrictHeating,energy,temperature
1104534600,7.183333333,9552.685804,0,39221.97958,48774.66538,18.68744686
1104535200,7.366666667,9552.685804,0,39221.97958,48774.66538,18.63866906
1104535800,7.55,9552.685804,0,39221.97958,48774.66538,18.62699279
1104536400,7.733333333,9552.685804,0,39221.97958,48774.66538,18.63220899
1104537000,7.916666667,9552.685804,0,39221.97958,48774.66538,18.63701554
1104537600,8.1,9552.685804,0,39221.97958,48774.66538,18.63812731
1104538200,8.05,9552.685804,0,39221.97958,48774.66538,18.62864325
1104538800,8,9552.685804,0,39221.97958,48774.66538,18.6131997
1104539400,7.95,9552.685804,0,39221.97958,48774.66538,18.59757315
1104540000,7.9,9552.685804,0,39221.97958,48774.66538,18.58352058
1104540600,7.85,9552.685804,0,39221.97958,48774.66538,18.57044657
1104541200,7.8,9552.685804,0,39221.97958,48774.66538,18.55756021
1104541800,7.75,9552.685804,0,39221.97958,48774.66538,18.54446777
1104542400,7.7,9552.685804,0,39221.97958,48774.66538,18.53139405
1104543000,7.65,9552.685804,0,39221.97958,48774.66538,18.51860926
1104543600,7.6,9552.685804,0,39221.97958,48774.66538,18.50604281
1104544200,7.55,9552.685804,0,39221.97958,48774.66538,18.4935732
1104544800,7.5,9552.685804,0,39221.97958,48774.66538,18.48124343
1104545400,7.466666667,9552.685804,0,39221.97958,48774.66538,18.46971049
1104546000,7.433333333,9552.685804,0,39221.97958,48774.66538,18.45886441
1104546600,7.4,9552.685804,0,39221.97958,48774.66538,18.44827798
1104547200,7.366666667,9552.685804,0,39221.97958,48774.66538,18.43772756
1104547800,7.333333333,9552.685804,0,39221.97958,48774.66538,18.42723034
1104548400,7.3,9552.685804,0,39221.97958,48774.66538,18.41684117
1104549000,7.283333333,9552.685804,0,39221.97958,48774.66538,18.40726977
1104549600,7.266666667,9552.685804,0,39221.97958,48774.66538,18.39835506
1104550200,7.25,9552.685804,0,39221.97958,48774.66538,18.38965156
1104550800,7.233333333,9552.685804,0,39221.97958,48774.66538,18.38095625
1104551400,7.216666667,9552.685804,0,39221.97958,48774.66538,18.37230278
1104552000,7.2,9552.685804,0,39221.97958,48774.66538,18.3638543
1104552600,7.166666667,9552.685804,0,39221.97958,48774.66538,18.35479403
1104553200,7.133333333,9552.685804,0,39221.97958,48774.66538,18.34528215
1104553800,7.1,9552.685804,0,39221.97958,48774.66538,18.33572734
1104554400,7.066666667,9552.685804,0,39221.97958,48774.66538,18.32629129
1104555000,7.033333333,9552.685804,0,39221.97958,48774.66538,18.31697027
1104555600,7,9552.685804,0,39221.97958,48774.66538,18.30771938
1104556200,6.966666667,9552.685804,0,39221.97958,48774.66538,18.29848341
1104556800,6.933333333,9552.685804,0,39221.97958,48774.66538,18.28935648
1104557400,6.9,9552.685804,0,39221.97958,48774.66538,18.28032458
1104558000,6.866666667,9552.685804,0,39221.97958,48774.66538,18.27135144
1104558600,6.833333333,9552.685804,0,39221.97958,48774.66538,18.26243118
1104559200,6.8,9552.685804,0,39221.97958,48774.66538,18.25356597
1104559800,6.783333333,498318.7207,0,2227075.566,2725394.287,19.86307288
1104560400,6.766666667,498318.7207,0,1621967.972,2120286.693,20.15262845
1104561000,6.75,498318.7207,0,1634078.383,2132397.104,20.16838388
1104561600,6.733333333,498318.7207,0,1573330.773,2071649.493,20.17415428
1104562200,6.716666667,498318.7207,0,1527714.749,2026033.469,20.17653072
1104562800,6.7,498318.7207,0,1513830.036,2012148.757,20.17686116
1104563400,6.75,509635.356,0,1482706.044,1992341.4,20.17757387
1104564000,6.8,509635.356,0,1469223.01,1978858.366,20.17948393
1104564600,6.85,509635.356,0,1457604.89,1967240.246,20.1814723
1104565200,6.9,351790.806,0,1452418.023,1804208.829,20.14947447
1104565800,6.95,299371.806,0,1458570.438,1757942.244,20.14502709
1104566400,7,272302.056,0,1456076.425,1728378.481,20.16009066
1104567000,7.333333333,260985.4207,0,1431016.317,1692001.737,20.17619091
1104567600,7.666666667,260985.4207,0,1403162.878,1664148.299,20.18879731
1104568200,8,244742.2207,0,1383356.382,1628098.603,20.20131345
1104568800,8.333333333,244742.2207,0,1358080.089,1602822.309,20.21307853
1104569400,8.666666667,198052.9207,0,1353196.907,1551249.827,20.22430519
1104570000,9,198052.9207,0,1329196.817,1527249.737,20.2357391
1104570600,9.3,150693.8045,0,974515.8084,1125209.613,20.2341071
1104571200,9.6,150693.8045,0,952900.9554,1103594.76,20.23905757
1104571800,9.9,150693.8045,0,930791.3868,1081485.191,20.25241031
1104572400,10.2,150693.8045,0,908684.065,1059377.869,20.26707719
1104573000,10.5,150693.8045,0,886423.6876,1037117.492,20.28035531
1104573600,10.8,150693.8045,0,864981.2691,1015675.074,20.29209391
1104574200,11.06666667,150693.8045,0,845265.7662,995959.5707,20.30332004
1104574800,11.33333333,150693.8045,0,826052.7916,976746.596,20.31441855
1104575400,11.6,150693.8045,0,806205.6649,956899.4693,20.32546356
1104576000,11.86666667,150693.8045,0,787092.9688,937786.7732,20.33492209
1104576600,12.13333333,150693.8045,0,767942.9176,918636.722,20.34325348
1104577200,12.4,150693.8045,0,748521.8002,899215.6047,20.35145529
1104577800,12.56666667,150693.8045,0,733320.4828,884014.2873,20.35977517
1104578400,12.73333333,150693.8045,0,717837.9019,868531.7063,20.36794444
1104579000,12.9,150693.8045,0,702373.2334,853067.0379,20.37590288
1104579600,13.06666667,150693.8045,0,687459.2124,838153.0168,20.38345097
1104580200,13.23333333,150693.8045,0,673026.0702,823719.8747,20.39094049
1104580800,13.4,150693.8045,0,659126.316,809820.1205,20.39803136
1104581400,13.5,150693.8045,0,648370.6126,799064.417,20.40453107
1104582000,13.6,150693.8045,0,637614.7139,788308.5183,20.41077211
1104582600,13.7,150693.8045,0,626920.4954,777614.2999,20.41696872
1104583200,13.8,150693.8045,0,620605.4807,771299.2851,20.41785584
1104583800,13.9,150693.8045,0,613292.0461,763985.8505,20.41631963
1104584400,14,150693.8045,0,606441.3772,757135.1817,20.41503772
1104585000,13.96666667,150693.8045,0,606650.2967,757344.1012,20.413752
1104585600,13.93333333,150693.8045,0,607513.583,758207.3875,20.41124523
1104586200,13.9,150693.8045,0,610660.2116,761354.016,20.40599699
1104586800,13.86666667,150693.8045,0,612615.0365,763308.8409,20.40116763
1104587400,13.83333333,150693.8045,0,614728.2392,765422.0437,20.39730912
1104588000,13.8,150693.8045,0,617409.5243,768103.3288,20.39258273
1104588600,13.66666667,150693.8045,0,624976.7788,775670.5833,20.38641583
1104589200,13.53333333,150693.8045,0,632629.2465,783323.051,20.37936644
1104589800,13.4,150693.8045,0,640894.6842,791588.4886,20.37202328
1104590400,13.26666667,150693.8045,0,650842.1604,801535.9649,20.36356748
1104591000,13.13333333,150693.8045,0,661593.8498,812287.6543,20.35371946
1104591600,13,197383.1045,0,652766.5779,850149.6823,20.3429182
1104592200,12.76666667,372635.6045,0,607185.023,979820.6275,20.35601716
1104592800,12.53333333,372635.6045,0,618462.9323,991098.5368,20.36801986
1104593400,12.3,372635.6045,0,628666.6573,1001302.262,20.36420118
1104594000,12.06666667,372635.6045,0,636837.9181,1009473.523,20.34919779
1104594600,11.83333333,372635.6045,0,644828.9747,1017464.579,20.32909278
1104595200,11.6,372635.6045,0,652981.981,1025617.585,20.30611516
1104595800,11.48333333,378294.0438,0,652770.6698,1031064.714,20.28480862
1104596400,11.36666667,378294.0438,0,661125.8772,1039419.921,20.271736
1104597000,11.25,378294.0438,0,669134.3675,1047428.411,20.26609078
1104597600,11.13333333,378294.0438,0,673588.6495,1051882.693,20.26063489
1104598200,11.01666667,378294.0438,0,681185.4184,1059479.462,20.25544003
1104598800,10.9,378294.0438,0,687816.7498,1066110.794,20.25054301
1104599400,10.8,383952.4831,0,676277.5544,1060230.037,20.24586798
1104600000,10.7,383952.4831,0,681883.939,1065836.422,20.24146886
1104600600,10.6,383952.4831,0,687486.2053,1071438.688,20.23727812
1104601200,10.5,383952.4831,0,693059.629,1077012.112,20.23318436
1104601800,10.4,383952.4831,0,698596.8615,1082549.345,20.22925327
1104602400,10.3,383952.4831,0,704100.0745,1088052.558,20.22549785
1104603000,10.18333333,622831.3866,0,732768.8138,1355600.2,20.25991871
1104603600,10.06666667,622831.3866,0,737218.4364,1360049.823,20.27839797
1104604200,9.95,622831.3866,0,742672.9909,1365504.377,20.27753046
1104604800,9.833333333,622831.3866,0,748194.858,1371026.245,20.2713984
1104605400,9.716666667,622831.3866,0,753815.538,1376646.925,20.2682247
1104606000,9.6,622831.3866,0,759322.0959,1382153.482,20.26731606
1104606600,9.5,628489.8259,0,759379.1937,1387869.02,20.26637508
1104607200,9.4,628489.8259,0,764036.8436,1392526.669,20.26477169
1104607800,9.3,628489.8259,0,768724.2783,1397214.104,20.26291228
1104608400,9.2,628489.8259,0,773419.5306,1401909.356,20.26114125
1104609000,9.1,628489.8259,0,778184.4268,1406674.253,20.25944326
1104609600,9,628489.8259,0,782979.7706,1411469.596,20.25773569
1104610200,8.883333333,628489.8259,0,263637.9518,892127.7777,19.85120165
1104610800,8.766666667,628489.8259,0,263637.9518,892127.7777,19.68786037
1104611400,8.65,628489.8259,0,263637.9518,892127.7777,19.5282418
1104612000,8.533333333,628489.8259,0,263637.9518,892127.7777,19.40024685
1104612600,8.416666667,628489.8259,0,263637.9518,892127.7777,19.3417648
1104613200,8.3,628489.8259,0,263637.9518,892127.7777,19.32520131
1104613800,8.183333333,622831.3866,0,273443.4467,896274.8333,19.30701522
1104614400,8.066666667,622831.3866,0,273443.4467,896274.8333,19.28333767
1104615000,7.95,622831.3866,0,273443.4467,896274.8333,19.26058623
1104615600,7.833333333,622831.3866,0,273443.4467,896274.8333,19.24114111
1104616200,7.716666667,622831.3866,0,273443.4467,896274.8333,19.22379156
1104616800,7.6,622831.3866,0,273443.4467,896274.8333,19.20689462
1104617400,7.5,136925.3939,0,86927.21497,223852.6089,18.98435762
1104618000,7.4,136925.3939,0,86927.21497,223852.6089,18.821757
1104618600,7.3,136925.3939,0,86927.21497,223852.6089,18.76208706
1104619200,7.2,136925.3939,0,86927.21497,223852.6089,18.75248207
1104619800,7.1,136925.3939,0,86927.21497,223852.6089,18.74314432
1104620400,7,136925.3939,0,86927.21497,223852.6089,18.72288774
1104621000,6.933333333,9552.685804,0,39221.97958,48774.66538,18.64490125
1104621600,6.866666667,9552.685804,0,39221.97958,48774.66538,18.57821842
1104622200,6.8,9552.685804,0,39221.97958,48774.66538,18.54707934
1104622800,6.733333333,9552.685804,0,39221.97958,48774.66538,18.53361576
1104623400,6.666666667,9552.685804,0,39221.97958,48774.66538,18.51978035
1104624000,6.6,9552.685804,0,39221.97958,48774.66538,18.50166511
1104624600,6.516666667,9552.685804,0,39221.97958,48774.66538,18.48121387
1104625200,6.433333333,9552.685804,0,39221.97958,48774.66538,18.46123817
1104625800,6.35,9552.685804,0,39221.97958,48774.66538,18.4424091
1104626400,6.266666667,9552.685804,0,39221.97958,48774.66538,18.42412117
1104627000,6.183333333,9552.685804,0,39221.97958,48774.66538,18.4061435
1104627600,6.1,9552.685804,0,39221.97958,48774.66538,18.38836473
1104628200,6.033333333,9552.685804,0,39221.97958,48774.66538,18.3714549
1104628800,5.966666667,9552.685804,0,39221.97958,48774.66538,18.35531425
1104629400,5.9,9552.685804,0,39221.97958,48774.66538,18.33946511
1104630000,5.833333333,9552.685804,0,39221.97958,48774.66538,18.32373451
1104630600,5.766666667,9552.685804,0,39221.97958,48774.66538,18.30814924
1104631200,5.7,9552.685804,0,39221.97958,48774.66538,18.29280406
1104631800,5.65,9552.685804,0,39221.97958,48774.66538,18.2784083
1104632400,5.6,9552.685804,0,39221.97958,48774.66538,18.26474664
1104633000,5.55,9552.685804,0,39221.97958,48774.66538,18.25138477
1104633600,5.5,9552.685804,0,39221.97958,48774.66538,18.23811798
1104634200,5.45,9552.685804,0,39221.97958,48774.66538,18.22496654
1104634800,5.4,9552.685804,0,39221.97958,48774.66538,18.21199484
1104635400,5.366666667,9552.685804,0,39221.97958,48774.66538,18.19968699
1104636000,5.333333333,9552.685804,0,39221.97958,48774.66538,18.18795373
1104636600,5.3,9552.685804,0,39221.97958,48774.66538,18.17646044
1104637200,5.266666667,9552.685804,0,39221.97958,48774.66538,18.16502221
1104637800,5.233333333,9552.685804,0,39221.97958,48774.66538,18.15367417
1104638400,5.2,9552.685804,0,39221.97958,48774.66538,18.14243585
1104639000,5.166666667,9552.685804,0,2022770.137,2032322.822,19.73257874
1104639600,5.133333333,9552.685804,0,1427202.759,1436755.445,20.08060516
1104640200,5.1,9552.685804,0,1388445.77,1397998.455,20.09258043
1104640800,5.066666667,9552.685804,0,1366185.249,1375737.935,20.09094776
1104641400,5.033333333,9552.685804,0,1318989.155,1328541.841,20.08952707
1104642000,5,9552.685804,0,1307420.26,1316972.946,20.08822307
1104642600,4.966666667,9552.685804,0,1298164.409,1307717.095,20.08672989
1104643200,4.933333333,9552.685804,0,1291105.532,1300658.218,20.08516707
1104643800,4.9,9552.685804,0,1284897.967,1294450.653,20.08364265
1104644400,4.866666667,9552.685804,0,1279200.23,1288752.916,20.0821311
1104645000,4.833333333,9552.685804,0,1275066.559,1284619.244,20.08064089
1104645600,4.8,9552.685804,0,1271672.034,1281224.72,20.07916822
1104646200,4.766666667,424850.6423,0,1646529.903,2071380.545,20.12894497
1104646800,4.733333333,424850.6423,0,1639080.334,2063930.977,20.13879308
1104647400,4.7,424850.6423,0,1634474.64,2059325.282,20.14524192
1104648000,4.666666667,424850.6423,0,1630418.709,2055269.351,20.15078386
1104648600,4.633333333,424850.6423,0,1626989.796,2051840.438,20.15320271
1104649200,4.6,424850.6423,0,1623937.098,2048787.74,20.15375573
1104649800,4.683333333,457151.0177,0,1582636.71,2039787.728,20.15439356
1104650400,4.766666667,457151.0177,0,1570174.624,2027325.642,20.15895876
1104651000,4.85,390903.3677,0,1561430.277,1952333.645,20.14467789
1104651600,4.933333333,273957.2177,0,1570940.258,1844897.476,20.12690784
1104652200,5.016666667,246887.4677,0,1569769.491,1816656.959,20.12745474
1104652800,5.1,219817.7177,0,1570097.204,1789914.921,20.13770981
1104653400,5.233333333,187517.3423,0,1573810.765,1761328.107,20.15045998
1104654000,5.366666667,171274.1423,0,1565853.523,1737127.665,20.16251395
1104654600,5.5,171274.1423,0,1550919.438,1722193.58,20.17351015
1104655200,5.633333333,171274.1423,0,1537176.092,1708450.234,20.18247322
1104655800,5.766666667,124584.8423,0,1544029.142,1668613.985,20.19074058
1104656400,5.9,124584.8423,0,1531405.558,1655990.401,20.19938058
1104657000,6.05,9552.685804,0,0,9552.685804,19.34397705
1104657600,6.2,9552.685804,0,0,9552.685804,18.99820656
1104658200,6.35,9552.685804,0,0,9552.685804,18.86162544
1104658800,6.5,9552.685804,0,0,9552.685804,18.70882944
1104659400,6.65,9552.685804,0,0,9552.685804,18.6163861
1104660000,6.8,9552.685804,0,0,9552.685804,18.61478657
1104660600,7,9552.685804,0,0,9552.685804,18.65417338
1104661200,7.2,9552.685804,0,0,9552.685804,18.69467092
1104661800,7.4,9552.685804,0,0,9552.685804,18.71526821
1104662400,7.6,9552.685804,0,0,9552.685804,18.73788014
1104663000,7.8,9552.685804,0,0,9552.685804,18.76056018
1104663600,8,9552.685804,0,0,9552.685804,18.77959701
1104664200,8.083333333,9552.685804,0,0,9552.685804,18.78863132
1104664800,8.166666667,9552.685804,0,0,9552.685804,18.79280977
1104665400,8.25,9552.685804,0,0,9552.685804,18.79667324
1104666000,8.333333333,9552.685804,0,0,9552.685804,18.79659507
1104666600,8.416666667,9552.685804,0,0,9552.685804,18.78778661
1104667200,8.5,9552.685804,0,0,9552.685804,18.77638508
1104667800,8.416666667,9552.685804,0,0,9552.685804,18.75779264
1104668400,8.333333333,9552.685804,0,0,9552.685804,18.72771342
1104669000,8.25,9552.685804,0,0,9552.685804,18.69055443
1104669600,8.166666667,9552.685804,0,0,9552.685804,18.66497581
1104670200,8.083333333,9552.685804,0,0,9552.685804,18.64975731
1104670800,8,9552.685804,0,0,9552.685804,18.63956884
1104671400,7.966666667,9552.685804,0,0,9552.685804,18.63066221
1104672000,7.933333333,9552.685804,0,0,9552.685804,18.62364817
1104672600,7.9,9552.685804,0,0,9552.685804,18.61913534
1104673200,7.866666667,9552.685804,0,0,9552.685804,18.61311791
1104673800,7.833333333,9552.685804,0,0,9552.685804,18.60945241
1104674400,7.8,9552.685804,0,0,9552.685804,18.6050307
1104675000,7.75,9552.685804,0,1658379.647,1667932.333,20.01429264
1104675600,7.7,9552.685804,0,1119773.267,1129325.953,20.25220917
1104676200,7.65,9552.685804,0,1146827.253,1156379.939,20.26008579
1104676800,7.6,9552.685804,0,1092045.499,1101598.184,20.2562172
1104677400,7.55,9552.685804,0,1062767.645,1072320.331,20.24954343
1104678000,7.5,9552.685804,0,1059515.859,1069068.545,20.24189008
1104678600,7.4,211047.0745,0,951974.9874,1163022.062,20.23423034
1104679200,7.3,211047.0745,0,955553.3138,1166600.388,20.22416727
1104679800,7.2,211047.0745,0,959562.2343,1170609.309,20.21373575
1104680400,7.1,211047.0745,0,960081.4102,1171128.485,20.20690603
1104681000,7,211047.0745,0,961828.5075,1172875.582,20.20205787
1104681600,6.9,211047.0745,0,965231.5075,1176278.582,20.19649895
1104682200,6.866666667,227197.3839,0,951269.4057,1178466.79,20.1910013
1104682800,6.833333333,227197.3839,0,950603.3851,1177800.769,20.18632536
1104683400,6.8,227197.3839,0,950151.2412,1177348.625,20.18214301
1104684000,6.766666667,227197.3839,0,949941.2976,1177138.682,20.17804257
1104684600,6.733333333,227197.3839,0,949972.367,1177169.751,20.17414241
1104685200,6.7,227197.3839,0,950116.2366,1177313.621,20.17050254
1104685800,6.633333333,269590.1429,0,904717.557,1174307.7,20.16700708
1104686400,6.566666667,269590.1429,0,906284.2046,1175874.347,20.1637224
1104687000,6.5,269590.1429,0,908056.1704,1177646.313,20.16061738
1104687600,6.433333333,269590.1429,0,909874.3735,1179464.516,20.1576056
1104688200,6.366666667,269590.1429,0,911775.9613,1181366.104,20.15473658
1104688800,6.3,269590.1429,0,930542.8228,1200132.966,20.14233599
1104689400,6.3,612339.5165,0,921099.3397,1533438.856,20.18366164
1104690000,6.3,612339.5165,0,916416.9004,1528756.417,20.20426231
1104690600,6.3,612339.5165,0,913980.6936,1526320.21,20.20421542
1104691200,6.3,612339.5165,0,911527.2552,1523866.772,20.19949853
1104691800,6.3,612339.5165,0,909268.6292,1521608.146,20.19810674
1104692400,6.3,612339.5165,0,907106.0251,1519445.542,20.19872985
1104693000,6.266666667,628489.8259,0,894028.1769,1522518.003,20.19875369
1104693600,6.233333333,628489.8259,0,894059.5148,1522549.341,20.1979347
1104694200,6.2,628489.8259,0,894212.8214,1522702.647,20.19690068
1104694800,6.166666667,628489.8259,0,894400.9736,1522890.799,20.19601438
1104695400,6.133333333,628489.8259,0,894679.8306,1523169.657,20.19517771
1104696000,6.1,628489.8259,0,895057.6244,1523547.45,20.19428466
1104696600,6.083333333,628489.8259,0,894295.8341,1522785.66,20.19360376
1104697200,6.066666667,628489.8259,0,893666.9392,1522156.765,20.19301556
1104697800,6.05,628489.8259,0,893069.6102,1521559.436,20.19239422
1104698400,6.033333333,628489.8259,0,892491.4434,1520981.269,20.19174571
1104699000,6.016666667,628489.8259,0,891976.286,1520466.112,20.1910928
1104699600,6,628489.8259,0,891503.8722,1519993.698,20.1904448
1104700200,5.966666667,594844.5501,0,934290.8516,1529135.402,20.18960079
1104700800,5.933333333,594844.5501,0,935039.9303,1529884.48,20.18866876
1104701400,5.9,594844.5501,0,935745.0965,1530589.647,20.18775119
1104702000,5.866666667,594844.5501,0,936484.9345,1531329.485,20.18685954
1104702600,5.833333333,594844.5501,0,937261.1708,1532105.721,20.18596473
1104703200,5.8,594844.5501,0,938065.972,1532910.522,20.18505956
1104703800,5.783333333,25702.9952,0,1073646.586,1099349.581,20.14508681
1104704400,5.766666667,25702.9952,0,1078618.078,1104321.073,20.12557376
1104705000,5.75,25702.9952,0,1081079.78,1106782.775,20.12420102
1104705600,5.733333333,25702.9952,0,1083366.257,1109069.252,20.12530671
1104706200,5.716666667,25702.9952,0,1085354.508,1111057.504,20.12314026
1104706800,5.7,25702.9952,0,1087177.455,1112880.451,20.11979095
1104707400,5.683333333,9552.685804,0,39221.97958,48774.66538,19.25585054
1104708000,5.666666667,9552.685804,0,39221.97958,48774.66538,18.89267165
1104708600,5.65,9552.685804,0,39221.97958,48774.66538,18.73359225
1104709200,5.633333333,9552.685804,0,39221.97958,48774.66538,18.43959002
1104709800,5.616666667,9552.685804,0,39221.97958,48774.66538,18.3312649
1104710400,5.6,9552.685804,0,39221.97958,48774.66538,18.3441243
1104711000,5.6,9552.685804,0,39221.97958,48774.66538,18.36169066
1104711600,5.6,9552.685804,0,39221.97958,48774.66538,18.34951414
1104712200,5.6,9552.685804,0,39221.97958,48774.66538,18.32429309
1104712800,5.6,9552.685804,0,39221.97958,48774.66538,18.30239014
1104713400,5.6,9552.685804,0,39221.97958,48774.66538,18.28642852
1104714000,5.6,9552.685804,0,39221.97958,48774.66538,18.27326677
1104714600,5.616666667,9552.685804,0,39221.97958,48774.66538,18.26090966
1104715200,5.633333333,9552.685804,0,39221.97958,48774.66538,18.24894301
1104715800,5.65,9552.685804,0,39221.97958,48774.66538,18.23735406
1104716400,5.666666667,9552.685804,0,39221.97958,48774.66538,18.22610707
1104717000,5.683333333,9552.685804,0,39221.97958,48774.66538,18.21550161
1104717600,5.7,9552.685804,0,39221.97958,48774.66538,18.20552872
1104718200,5.7,9552.685804,0,39221.97958,48774.66538,18.19534019
1104718800,5.7,9552.685804,0,39221.97958,48774.66538,18.18500516
1104719400,5.7,9552.685804,0,39221.97958,48774.66538,18.17479592
1104720000,5.7,9552.685804,0,39221.97958,48774.66538,18.16495462
1104720600,5.7,9552.685804,0,39221.97958,48774.66538,18.15551776
1104721200,5.7,9552.685804,0,39221.97958,48774.66538,18.14636124
1104721800,5.7,9552.685804,0,39221.97958,48774.66538,18.13725508
1104722400,5.7,9552.685804,0,39221.97958,48774.66538,18.12827924
1104723000,5.7,9552.685804,0,39221.97958,48774.66538,18.11955258
1104723600,5.7,9552.685804,0,39221.97958,48774.66538,18.11105405
1104724200,5.7,9552.685804,0,39221.97958,48774.66538,18.10273303
1104724800,5.7,9552.685804,0,39221.97958,48774.66538,18.09455769
1104725400,5.716666667,9552.685804,0,2028809.056,2038361.742,19.7000008
1104726000,5.733333333,9552.685804,0,1620290.84,1629843.526,20.0552077
1104726600,5.75,9552.685804,0,1389290.195,1398842.881,20.07016193
1104727200,5.766666667,9552.685804,0,1363142.383,1372695.069,20.06904631
1104727800,5.783333333,9552.685804,0,1313367.958,1322920.644,20.06806962
1104728400,5.8,9552.685804,0,1300357.914,1309910.6,20.06716265
1104729000,5.8,9552.685804,0,1289191.188,1298743.874,20.0662314
1104729600,5.8,9552.685804,0,1279663.539,1289216.225,20.06529106
1104730200,5.8,9552.685804,0,1271049.534,1280602.22,20.06436417
1104730800,5.8,9552.685804,0,1262892.066,1272444.752,20.06345078
1104731400,5.8,9552.685804,0,1255659.937,1265212.623,20.06255133
1104732000,5.8,9552.685804,0,1249698.651,1259251.337,20.0616648
1104732600,5.816666667,424850.6423,0,1621696.57,2046547.212,20.11279503
1104733200,5.833333333,424850.6423,0,1611533.565,2036384.208,20.12493185
1104733800,5.85,424850.6423,0,1604208.501,2029059.143,20.13285361
1104734400,5.866666667,424850.6423,0,1597387.273,2022237.915,20.1391348
1104735000,5.883333333,424850.6423,0,1591322.664,2016173.307,20.14192853
1104735600,5.9,424850.6423,0,1585703.908,2010554.55,20.1426912
1104736200,5.933333333,457151.0177,0,1546566.149,2003717.167,20.1433223
1104736800,5.966666667,457151.0177,0,1539861.466,1997012.483,20.14462487
1104737400,6,457151.0177,0,1533827.427,1990978.445,20.14595635
1104738000,6.033333333,299306.4677,0,1534722.578,1834029.045,20.11240296
1104738600,6.066666667,246887.4677,0,1546054.185,1792941.652,20.10528535
1104739200,6.1,219817.7177,0,1548162.549,1767980.266,20.11826875
1104739800,6.35,187517.3423,0,1547029.652,1734546.994,20.13324365
1104740400,6.6,187517.3423,0,1525771.806,1713289.148,20.14536729
1104741000,6.85,171274.1423,0,1512026.22,1683300.362,20.15683525
1104741600,7.1,171274.1423,0,1492695.473,1663969.615,20.16772718
1104742200,7.35,124584.8423,0,1493530.521,1618115.363,20.17837808
1104742800,7.6,124584.8423,0,1474826.717,1599411.559,20.18933837
1104743400,7.833333333,9552.685804,0,0,9552.685804,19.39794827
1104744000,8.066666667,9552.685804,0,0,9552.685804,19.06460066
1104744600,8.3,9552.685804,0,0,9552.685804,18.93672213
1104745200,8.533333333,9552.685804,0,0,9552.685804,18.78807159
1104745800,8.766666667,9552.685804,0,0,9552.685804,18.6922915
1104746400,9,9552.685804,0,0,9552.685804,18.68505417
1104747000,9.216666667,9552.685804,0,0,9552.685804,18.71831847
1104747600,9.433333333,9552.685804,0,0,9552.685804,18.75044906
1104748200,9.65,9552.685804,0,0,9552.685804,18.77328532
1104748800,9.866666667,9552.685804,0,0,9552.685804,18.79112053
1104749400,10.08333333,9552.685804,0,0,9552.685804,18.80945398
1104750000,10.3,9552.685804,0,0,9552.685804,18.8308718
1104750600,10.45,9552.685804,0,0,9552.685804,18.84821359
1104751200,10.6,9552.685804,0,0,9552.685804,18.86436255
1104751800,10.75,9552.685804,0,0,9552.685804,18.88251687
1104752400,10.9,9552.685804,0,0,9552.685804,18.89961615
1104753000,11.05,9552.685804,0,0,9552.685804,18.91526943
1104753600,11.2,9552.685804,0,0,9552.685804,18.930528
1104754200,11.28333333,9552.685804,0,0,9552.685804,18.9436134
1104754800,11.36666667,9552.685804,0,0,9552.685804,18.95077019
1104755400,11.45,9552.685804,0,0,9552.685804,18.95727155
1104756000,11.53333333,9552.685804,0,0,9552.685804,18.96458913
1104756600,11.61666667,9552.685804,0,0,9552.685804,18.97162423
1104757200,11.7,9552.685804,0,0,9552.685804,18.97759838
1104757800,11.7,9552.685804,0,0,9552.685804,18.9797546
1104758400,11.7,9552.685804,0,0,9552.685804,18.97855107
1104759000,11.7,9552.685804,0,0,9552.685804,18.97592619
1104759600,11.7,9552.685804,0,0,9552.685804,18.97138097
1104760200,11.7,9552.685804,0,0,9552.685804,18.96489996
1104760800,11.7,9552.685804,0,0,9552.685804,18.95744725
1104761400,11.63333333,9552.685804,0,1316475.78,1326028.466,20.15546599
1104762000,11.56666667,9552.685804,0,883918.3768,893471.0626,20.30022058
1104762600,11.5,9552.685804,0,955698.094,965250.7798,20.29796189
1104763200,11.43333333,9552.685804,0,880729.8824,890282.5682,20.28942524
1104763800,11.36666667,9552.685804,0,863385.7042,872938.39,20.28063672
1104764400,11.3,9552.685804,0,863615.0802,873167.766,20.27149496
1104765000,11.15,211047.0745,0,760373.4019,971420.4764,20.26171357
1104765600,11,211047.0745,0,766612.4445,977659.5191,20.25015418
1104766200,10.85,211047.0745,0,772948.6723,983995.7468,20.23917721
1104766800,10.7,211047.0745,0,776847.6943,987894.7688,20.23145789
1104767400,10.55,211047.0745,0,781400.7359,992447.8104,20.22548953
1104768000,10.4,211047.0745,0,786965.6436,998012.7181,20.21938647
1104768600,10.31666667,227197.3839,0,776246.0639,1003443.448,20.21319065
1104769200,10.23333333,227197.3839,0,778832.5347,1006029.919,20.20762665
1104769800,10.15,227197.3839,0,781623.2512,1008820.635,20.20259556
1104770400,10.06666667,227197.3839,0,784515.0305,1011712.414,20.19772522
1104771000,9.983333333,227197.3839,0,787709.657,1014907.041,20.19309228
1104771600,9.9,227197.3839,0,790981.4487,1018178.833,20.18880971
1104772200,9.8,269590.1429,0,747980.9638,1017571.107,20.18465697
